customer_id,country,product_type_old,full_product_price,acq_date,mrk_channel,sub_date,revenue,cost
3873,Country 1,product_4,39,10/11/2015,Channel 3,10/11/2015,39,12
3874,Country 2,product_1,89,10/12/2015,Channel 1,10/12/2015,44.5,36.76
3875,Country 2,product_1,89,10/12/2015,Channel 1,10/12/2015,44.5,53.8
3876,Country 2,product_1,89,10/12/2015,Channel 1,10/12/2015,44.5,26.51
3877,Country 2,product_1,89,10/12/2015,Channel 1,10/12/2015,44.5,50.16
3878,Country 2,product_1,89,10/12/2015,Channel 2,10/12/2015,44.5,35.44
3879,Country 2,product_1,89,10/12/2015,Channel 2,10/12/2015,44.5,46.14
3880,Country 2,product_1,89,10/12/2015,Channel 3,10/12/2015,44.5,62.05
3881,Country 2,product_1,89,10/12/2015,Channel 4,10/12/2015,44.5,48.5
3882,Country 2,product_1,89,10/12/2015,Channel 4,10/12/2015,44.5,43.09
3883,Country 2,product_1,89,10/12/2015,Channel 4,10/12/2015,44.5,33.07
3884,Country 2,product_1,89,10/12/2015,Channel 4,10/12/2015,44.5,24.69
3885,Country 2,product_1,89,10/12/2015,Channel 4,10/12/2015,44.5,65.01
3886,Country 2,product_1,89,10/12/2015,Channel 3,10/12/2015,59,57.48
3887,Country 2,product_1,89,10/12/2015,Channel 1,10/12/2015,89,117.08
3888,Country 2,product_1,89,10/12/2015,Channel 1,10/12/2015,89,64.95
3889,Country 2,product_1,89,10/12/2015,Channel 1,10/12/2015,89,128.99
3890,Country 2,product_1,89,10/12/2015,Channel 1,10/12/2015,89,96.39
3891,Country 2,product_1,89,10/12/2015,Channel 3,10/12/2015,89,67.43
3892,Country 2,product_1,89,10/13/2015,Channel 1,10/13/2015,88.17,68.47
3893,Country 2,product_1,89,10/12/2015,Channel 1,10/12/2015,6.96,7.59
3894,Country 2,product_1,89,10/12/2015,Channel 1,10/12/2015,52.05,66.21
3895,Country 2,product_1,89,10/12/2015,Channel 1,10/12/2015,83.46,114.69
3896,Country 2,product_1,89,10/12/2015,Channel 1,10/12/2015,67.19,75.9
3897,Country 2,product_1,89,10/12/2015,Channel 1,10/12/2015,43.92,50.35
3898,Country 2,product_1,89,10/12/2015,Channel 1,10/12/2015,56.77,44.58
3899,Country 2,product_1,89,10/12/2015,Channel 1,10/12/2015,3.3,4.83
3900,Country 2,product_1,89,10/12/2015,Channel 3,10/12/2015,58.86,87.43
3901,Country 2,product_1,89,10/12/2015,Channel 4,10/12/2015,34.88,19.85
3902,Country 2,product_1,89,10/12/2015,Channel 4,10/12/2015,26.09,27.27
3903,Country 2,product_1,89,10/12/2015,Channel 4,10/12/2015,81.73,118.05
3904,Country 2,product_1,89,12/10/2015,Channel 2,12/10/2015,39,36.09
3904,Country 2,product_1,89,10/12/2015,Channel 5,10/12/2015,53.19,76.91
3905,Country 1,product_4,39,10/12/2015,Channel 3,10/12/2015,27.3,35.5
3906,Country 1,product_4,39,10/12/2015,Channel 1,10/12/2015,27.3,17.31
3907,Country 1,product_4,39,10/12/2015,Channel 3,10/12/2015,27.3,17.98
3908,Country 1,product_4,39,10/12/2015,Channel 3,10/12/2015,27.3,46
3909,Country 1,product_4,39,10/12/2015,Channel 3,10/12/2015,27.3,9
3910,Country 1,product_4,39,10/12/2015,Channel 3,10/12/2015,27.3,32.5
3915,Country 1,product_4,39,10/12/2015,Channel 3,10/12/2015,39,19.95
3916,Country 1,product_4,39,10/12/2015,Channel 3,10/12/2015,39,44.15
3917,Country 1,product_4,39,10/12/2015,Channel 3,10/12/2015,39,46.2
3918,Country 1,product_4,39,10/12/2015,Channel 4,10/12/2015,39,36
3920,Country 1,product_4,39,10/13/2015,Channel 3,10/13/2015,39,64
3921,Country 1,product_1,89,10/12/2015,Channel 4,10/12/2015,48.3,77
3922,Country 1,product_1,89,10/12/2015,Channel 3,10/12/2015,48.3,115
3923,Country 1,product_1,89,10/13/2015,Channel 1,10/13/2015,69,57.4
3924,Country 1,product_3,99,10/13/2015,Channel 1,10/13/2015,99,128.7
3925,Country 1,product_1,89,10/13/2015,Channel 2,10/13/2015,48.3,82.4
3926,Country 1,product_1,89,10/13/2015,Channel 3,10/13/2015,48.3,51.37
3928,Country 1,product_1,89,10/13/2015,Channel 3,10/13/2015,48.3,27
3931,Country 1,product_4,39,10/12/2015,Channel 1,10/12/2015,39,60.6
3932,Country 1,product_4,39,10/12/2015,Channel 1,10/12/2015,28.16,29.9
3933,Country 1,product_4,39,10/12/2015,Channel 1,10/12/2015,37.95,29.1
3935,Country 1,product_1,89,10/12/2015,Channel 2,10/12/2015,27.44,36.72
3936,Country 1,product_4,39,10/12/2015,Channel 3,10/12/2015,22.85,32.1
3937,Country 1,product_4,39,10/12/2015,Channel 3,10/12/2015,36.04,35.25
3938,Country 1,product_4,39,10/12/2015,Channel 3,10/12/2015,2.02,1.65
3939,Country 1,product_1,89,10/12/2015,Channel 3,10/12/2015,76.51,92.25
3940,Country 1,product_1,89,10/12/2015,Channel 3,10/12/2015,43.67,39.61
3942,Country 2,product_1,89,10/14/2015,Channel 3,10/14/2015,73.9,65.09
3943,Country 2,product_1,89,10/13/2015,Channel 3,10/13/2015,44.5,41
3944,Country 2,product_1,89,10/13/2015,Channel 1,10/13/2015,89,87.66
3945,Country 2,product_1,89,10/13/2015,Channel 1,10/13/2015,89,113.98
3946,Country 2,product_1,89,10/14/2015,Channel 1,10/14/2015,89,50.53
3947,Country 2,product_1,89,10/13/2015,Channel 1,10/13/2015,56.22,58.74
3948,Country 2,product_1,89,10/13/2015,Channel 1,10/13/2015,79.58,91
3949,Country 2,product_1,89,10/13/2015,Channel 1,10/13/2015,45.93,27.83
3950,Country 2,product_1,89,10/13/2015,Channel 1,10/13/2015,23.49,28.31
3951,Country 2,product_1,89,10/13/2015,Channel 1,10/13/2015,67.35,76.11
3953,Country 2,product_1,89,10/13/2015,Channel 3,10/13/2015,64.3,73.38
3954,Country 2,product_1,89,10/13/2015,Channel 3,10/13/2015,26.9,29.57
3957,Country 1,product_4,39,10/13/2015,Channel 3,10/13/2015,27.3,23
3958,Country 1,product_4,39,10/13/2015,Channel 1,10/13/2015,39,55.74
3959,Country 1,product_3,99,10/14/2015,Channel 1,10/14/2015,99,92.78
3960,Country 1,product_1,89,10/13/2015,Channel 3,10/13/2015,55.2,30.15
3961,Country 1,product_1,89,10/13/2015,Channel 1,10/13/2015,69,28
3962,Country 1,product_1,89,10/13/2015,Channel 1,10/13/2015,69,49
3963,Country 1,product_1,89,10/13/2015,Channel 1,10/13/2015,69,36
3965,Country 1,product_1,89,10/14/2015,Channel 1,10/14/2015,69,58.19
3967,Country 1,product_3,99,10/13/2015,Channel 1,10/13/2015,99,40.8
3968,Country 1,product_1,89,10/13/2015,Channel 1,10/13/2015,6.21,5.09
3971,Country 1,product_1,89,10/13/2015,Channel 2,10/13/2015,45.73,47.22
3972,Country 1,product_4,39,10/13/2015,Channel 3,10/13/2015,10.68,12.07
3973,Country 2,product_1,89,10/14/2015,Channel 4,10/14/2015,44.5,38.88
3974,Country 2,product_1,89,10/15/2015,Channel 2,10/15/2015,44.5,35.5
3975,Country 2,product_1,89,10/15/2015,Channel 3,10/15/2015,59,83.91
3976,Country 2,product_1,89,10/14/2015,Channel 2,10/14/2015,80.24,110.32
3977,Country 2,product_1,89,10/14/2015,Channel 2,10/14/2015,57.19,81.12
3978,Country 2,product_1,89,10/14/2015,Channel 4,10/14/2015,77.94,79.38
3979,Country 1,product_4,39,10/15/2015,Channel 4,10/15/2015,27.3,9
3981,Country 1,product_4,39,10/14/2015,Channel 3,10/14/2015,27.3,16.71
3983,Country 1,product_4,39,10/14/2015,Channel 1,10/14/2015,39,28.91
3984,Country 1,product_4,39,10/14/2015,Channel 1,10/14/2015,39,26.4
3985,Country 1,product_4,39,10/14/2015,Channel 4,10/14/2015,39,9
3986,Country 1,product_4,39,10/15/2015,Channel 1,10/15/2015,39,56
3987,Country 1,product_1,89,10/14/2015,Channel 4,10/14/2015,51.75,46.9
3988,Country 1,product_4,39,10/15/2015,Channel 1,10/15/2015,29,16.8
3990,Country 1,product_1,89,10/14/2015,Channel 1,10/14/2015,89,9
3991,Country 1,product_4,39,10/14/2015,Channel 3,10/14/2015,1.14,0.65
3994,Country 1,product_4,39,10/14/2015,Channel 5,10/14/2015,15.88,23.09
3995,Country 2,product_1,89,10/15/2015,Channel 3,10/15/2015,44.5,51.1
3996,Country 2,product_1,89,10/15/2015,Channel 1,10/15/2015,89,46.73
3997,Country 1,product_4,39,10/15/2015,Channel 3,10/15/2015,27.3,40.68
3998,Country 1,product_4,39,10/15/2015,Channel 3,10/15/2015,27.3,36.26
4001,Country 1,product_1,89,10/15/2015,Channel 1,10/15/2015,69,25.8
4002,Country 1,product_1,89,10/16/2015,Channel 4,10/16/2015,51.75,42.57
4003,Country 1,product_3,99,10/15/2015,Channel 1,10/15/2015,99,29.6
4004,Country 1,product_4,39,10/15/2015,Channel 1,10/15/2015,39,12
4005,Country 1,product_4,39,10/15/2015,Channel 3,10/15/2015,19.84,12.9
4006,Country 1,product_4,39,10/15/2015,Channel 3,10/15/2015,25.66,27.42
4007,Country 1,product_4,39,10/15/2015,Channel 3,10/15/2015,13.31,13.89
4008,Country 2,product_1,89,10/16/2015,Channel 1,10/16/2015,89,57.37
4009,Country 2,product_1,89,10/17/2015,Channel 3,10/17/2015,89,92.26
4010,Country 2,product_1,89,10/16/2015,Channel 3,10/16/2015,49.35,59.47
4011,Country 2,product_1,89,10/16/2015,Channel 4,10/16/2015,75.19,43.67
4012,Country 1,product_4,39,10/16/2015,Channel 1,10/16/2015,39,23
4014,Country 1,product_4,39,10/17/2015,Channel 3,10/17/2015,13.45,13.74
4015,Country 1,product_1,89,10/16/2015,Channel 3,10/16/2015,48.3,7
4017,Country 1,product_3,99,10/17/2015,Channel 3,10/17/2015,69.3,132.5
4019,Country 2,product_1,89,10/17/2015,Channel 4,10/17/2015,44.5,30.94
4021,Country 2,product_1,89,10/17/2015,Channel 3,10/17/2015,40.44,60.31
4023,Country 1,product_4,39,10/17/2015,Channel 5,10/17/2015,3.17,2.14
4024,Country 1,product_1,89,10/17/2015,Channel 4,10/17/2015,48.3,37.97
4025,Country 1,product_1,89,10/17/2015,Channel 4,10/17/2015,51.75,120.7
4027,Country 1,product_4,39,10/17/2015,Channel 1,10/17/2015,39,37
4028,Country 1,product_3,99,10/17/2015,Channel 2,10/17/2015,99,10
4030,Country 1,product_4,39,10/17/2015,Channel 3,10/17/2015,2.1,3.07
4031,Country 1,product_4,39,10/17/2015,Channel 3,10/17/2015,39,17.4
4032,Country 1,product_1,89,10/17/2015,Channel 3,10/17/2015,83.34,94.21
4033,Country 2,product_1,89,10/19/2015,Channel 3,10/19/2015,44.5,43.72
4034,Country 2,product_1,89,10/18/2015,Channel 4,10/18/2015,59,73.8
4035,Country 2,product_1,89,10/18/2015,Channel 5,10/18/2015,47.14,23.94
4036,Country 2,product_1,89,10/19/2015,Channel 4,10/19/2015,44.5,45.49
4037,Country 2,product_1,89,10/18/2015,Channel 1,10/18/2015,7.38,5.89
4038,Country 2,product_1,89,10/18/2015,Channel 3,10/18/2015,83.89,58.84
4040,Country 1,product_4,39,10/18/2015,Channel 1,10/18/2015,29.25,11
4041,Country 1,product_4,39,10/18/2015,Channel 3,10/18/2015,29.25,38.52
4045,Country 1,product_4,39,10/19/2015,Channel 1,10/19/2015,39,46.32
4046,Country 1,product_4,39,10/19/2015,Channel 3,10/19/2015,27.3,9
4047,Country 1,product_4,39,10/19/2015,Channel 1,10/19/2015,39,47.52
4048,Country 1,product_3,99,10/19/2015,Channel 3,10/19/2015,99,117.8
4049,Country 1,product_3,99,10/18/2015,Channel 2,10/18/2015,43.1,59.7
4050,Country 2,product_1,89,10/19/2015,Channel 4,10/19/2015,59,82.25
4051,Country 2,product_1,89,10/19/2015,Channel 1,10/19/2015,89,89.91
4052,Country 2,product_1,89,10/19/2015,Channel 3,10/19/2015,89,86.41
4053,Country 2,product_1,89,10/19/2015,Channel 3,10/19/2015,81.34,110.22
4054,Country 2,product_1,89,10/20/2015,Channel 4,10/20/2015,44.5,35.17
4055,Country 2,product_1,89,10/20/2015,Channel 2,10/20/2015,44.5,53.06
4056,Country 2,product_1,89,10/20/2015,Channel 4,10/20/2015,89,133.41
4057,Country 2,product_1,89,10/20/2015,Channel 1,10/20/2015,89,122.95
4058,Country 2,product_1,89,10/19/2015,Channel 1,10/19/2015,28.94,27.45
4059,Country 2,product_1,89,10/19/2015,Channel 3,10/19/2015,36.55,23.35
4060,Country 2,product_1,89,10/19/2015,Channel 4,10/19/2015,1.78,1.46
4061,Country 2,product_1,89,10/19/2015,Channel 4,10/19/2015,47.33,70.74
4062,Country 2,product_1,89,10/19/2015,Channel 4,10/19/2015,14.56,9.96
4063,Country 2,product_1,89,10/19/2015,Channel 4,10/19/2015,14.46,20.1
4064,Country 2,product_1,89,10/19/2015,Channel 4,10/19/2015,23.04,29.36
4065,Country 1,product_4,39,10/19/2015,Channel 3,10/19/2015,10.85,13.58
4066,Country 1,product_4,39,10/19/2015,Channel 3,10/19/2015,27.3,26.02
4067,Country 1,product_4,39,10/19/2015,Channel 3,10/19/2015,27.3,30
4068,Country 1,product_4,39,10/19/2015,Channel 2,10/19/2015,39,20.74
4070,Country 1,product_1,89,10/19/2015,Channel 1,10/19/2015,51.75,65.8
4071,Country 1,product_4,39,10/19/2015,Channel 2,10/19/2015,39,22
4072,Country 1,product_4,39,10/19/2015,Channel 3,10/19/2015,39,60
4073,Country 1,product_4,39,10/19/2015,Channel 3,10/19/2015,39,39
4074,Country 1,product_4,39,10/19/2015,Channel 4,10/19/2015,39,36
4075,Country 1,product_1,89,10/19/2015,Channel 4,10/19/2015,48.3,21
4076,Country 1,product_1,89,10/19/2015,Channel 3,10/19/2015,48.3,33
4077,Country 1,product_1,89,10/19/2015,Channel 3,10/19/2015,48.3,18
4079,Country 1,product_1,89,10/20/2015,Channel 3,10/20/2015,55.2,21
4080,Country 1,product_1,89,10/20/2015,Channel 3,10/20/2015,48.3,9
4081,Country 1,product_1,89,10/20/2015,Channel 3,10/20/2015,48.3,90
4084,Country 1,product_4,39,10/19/2015,Channel 1,10/19/2015,36.65,27.99
4085,Country 1,product_1,89,10/19/2015,Channel 1,10/19/2015,82.17,72.34
4086,Country 1,product_4,39,10/19/2015,Channel 3,10/19/2015,37.62,22.37
4087,Country 1,product_4,39,10/19/2015,Channel 3,10/19/2015,24.59,35.03
4088,Country 1,product_4,39,10/19/2015,Channel 3,10/19/2015,20.04,10.79
4089,Country 1,product_1,89,10/19/2015,Channel 3,10/19/2015,63.45,65.93
4090,Country 1,product_4,39,10/19/2015,Channel 3,10/19/2015,39,8
4091,Country 1,product_4,39,10/19/2015,Channel 3,10/19/2015,5.52,4.24
4092,Country 1,product_4,39,10/19/2015,Channel 3,10/19/2015,19.83,15.92
4093,Country 1,product_4,39,10/19/2015,Channel 3,10/19/2015,1.45,1.52
4094,Country 1,product_4,39,10/19/2015,Channel 3,10/19/2015,11.12,15.53
4095,Country 1,product_4,39,10/19/2015,Channel 3,10/19/2015,34.67,43.74
4096,Country 1,product_4,39,10/19/2015,Channel 3,10/19/2015,4.24,2.84
4097,Country 1,product_4,39,10/19/2015,Channel 3,10/19/2015,24.16,26.25
4099,Country 1,product_4,39,10/19/2015,Channel 3,10/19/2015,16.07,20.95
4100,Country 2,product_1,89,10/20/2015,Channel 3,10/20/2015,44.5,54.03
4101,Country 2,product_1,89,10/20/2015,Channel 3,10/20/2015,44.5,42.53
4102,Country 2,product_1,89,10/20/2015,Channel 1,10/20/2015,89,87.63
4103,Country 2,product_1,89,10/20/2015,Channel 3,10/20/2015,75.08,53.36
4104,Country 2,product_1,89,10/20/2015,Channel 4,10/20/2015,89,123.19
4105,Country 2,product_1,89,10/21/2015,Channel 1,10/21/2015,89,94.88
4106,Country 2,product_1,89,10/20/2015,Channel 1,10/20/2015,78.91,56.64
4107,Country 2,product_1,89,10/20/2015,Channel 4,10/20/2015,86.37,68.46
4108,Country 2,product_1,89,10/20/2015,Channel 3,10/20/2015,40.44,28.89
4110,Country 1,product_4,39,10/20/2015,Channel 1,10/20/2015,39,14
4111,Country 1,product_4,39,10/20/2015,Channel 4,10/20/2015,39,53.86
4112,Country 1,product_4,39,10/21/2015,Channel 1,10/21/2015,39,14.8
4117,Country 1,product_1,89,10/20/2015,Channel 4,10/20/2015,51.75,76.5
4118,Country 1,product_1,89,10/20/2015,Channel 1,10/20/2015,69,24
4124,Country 2,product_1,89,10/21/2015,Channel 2,10/21/2015,44.5,40.26
4125,Country 2,product_1,89,10/21/2015,Channel 3,10/21/2015,44.5,29.41
4126,Country 2,product_1,89,10/21/2015,Channel 4,10/21/2015,59,46.08
4127,Country 2,product_1,89,10/21/2015,Channel 1,10/21/2015,89,60.32
4128,Country 2,product_1,89,10/21/2015,Channel 1,10/21/2015,89,88.43
4129,Country 2,product_1,89,10/21/2015,Channel 1,10/21/2015,24.49,20.93
4130,Country 2,product_1,89,10/21/2015,Channel 3,10/21/2015,5.75,8.12
4131,Country 2,product_1,89,10/21/2015,Channel 4,10/21/2015,89,59.83
4135,Country 1,product_1,89,10/21/2015,Channel 1,10/21/2015,48.3,68.3
4136,Country 1,product_1,89,10/21/2015,Channel 3,10/21/2015,48.3,26.3
4137,Country 1,product_1,89,10/21/2015,Channel 1,10/21/2015,69,40
4138,Country 1,product_1,89,10/22/2015,Channel 1,10/22/2015,69,20
4139,Country 1,product_3,99,10/21/2015,Channel 3,10/21/2015,69.3,102.8
4140,Country 1,product_3,99,10/22/2015,Channel 1,10/22/2015,99,28
4142,Country 1,product_1,89,10/21/2015,Channel 4,10/21/2015,14.49,12.01
4143,Country 2,product_1,89,10/23/2015,Channel 4,10/23/2015,44.5,242.96
4144,Country 2,product_1,89,10/23/2015,Channel 1,10/23/2015,89,82.47
4146,Country 2,product_1,89,10/22/2015,Channel 4,10/22/2015,66.45,58.67
4147,Country 1,product_3,99,10/23/2015,Channel 2,10/23/2015,74.25,8.4
4148,Country 1,product_4,39,10/23/2015,Channel 1,10/23/2015,39,32.44
4150,Country 1,product_1,89,10/23/2015,Channel 3,10/23/2015,48.3,16
4151,Country 1,product_1,89,10/23/2015,Channel 2,10/23/2015,89,10
4152,Country 1,product_3,99,10/23/2015,Channel 3,10/23/2015,69.3,81
4154,Country 1,product_1,89,10/22/2015,Channel 4,10/22/2015,52.55,36.46
4155,Country 2,product_1,89,10/24/2015,Channel 4,10/24/2015,89,129.1
4156,Country 2,product_1,89,10/24/2015,Channel 4,10/24/2015,89,93.56
4157,Country 2,product_1,89,10/23/2015,Channel 1,10/23/2015,66.2,67.52
4158,Country 2,product_1,89,10/23/2015,Channel 2,10/23/2015,73.93,102.76
4159,Country 1,product_3,99,10/24/2015,Channel 3,10/24/2015,99,8.4
4161,Country 1,product_4,39,10/24/2015,Channel 3,10/24/2015,27.3,38.47
4164,Country 1,product_1,89,10/23/2015,Channel 4,10/23/2015,48.3,66.33
4166,Country 1,product_1,89,10/23/2015,Channel 1,10/23/2015,69,51.91
4168,Country 1,product_3,99,10/23/2015,Channel 3,10/23/2015,69.3,73.3
4169,Country 1,product_1,89,10/23/2015,Channel 3,10/23/2015,45.4,37.33
4170,Country 1,product_3,99,10/24/2015,Channel 3,10/24/2015,74.25,18
4172,Country 1,product_1,89,10/23/2015,Channel 1,10/23/2015,1.79,1.88
4173,Country 1,product_4,39,10/23/2015,Channel 3,10/23/2015,35.78,32.29
4175,Country 1,product_4,39,10/23/2015,Channel 4,10/23/2015,22.29,30.61
4177,Country 2,product_1,89,10/24/2015,Channel 2,10/24/2015,44.5,44.51
4178,Country 2,product_1,89,10/24/2015,Channel 2,10/24/2015,44.5,58.23
4179,Country 2,product_1,89,10/24/2015,Channel 1,10/24/2015,89,57.82
4180,Country 2,product_1,89,10/24/2015,Channel 3,10/24/2015,2.27,2.31
4181,Country 1,product_4,39,10/24/2015,Channel 1,10/24/2015,27.3,19
4184,Country 1,product_4,39,10/25/2015,Channel 1,10/25/2015,39,29.6
4186,Country 1,product_1,89,10/25/2015,Channel 3,10/25/2015,48.3,33
4187,Country 1,product_1,89,10/25/2015,Channel 3,10/25/2015,48.3,38
4189,Country 1,product_3,99,10/24/2015,Channel 1,10/24/2015,69.3,79.25
4191,Country 1,product_4,39,10/24/2015,Channel 1,10/24/2015,39,32.8
4193,Country 2,product_1,89,10/26/2015,Channel 2,10/26/2015,44.5,44.57
4194,Country 2,product_1,89,10/25/2015,Channel 4,10/25/2015,44.5,60.18
4195,Country 2,product_1,89,10/25/2015,Channel 1,10/25/2015,59,68.54
4196,Country 2,product_1,89,10/25/2015,Channel 1,10/25/2015,76.22,72.93
4201,Country 1,product_4,39,10/26/2015,Channel 2,10/26/2015,29.25,25.8
4203,Country 1,product_4,39,10/26/2015,Channel 3,10/26/2015,39,20.73
4205,Country 1,product_4,39,10/26/2015,Channel 3,10/26/2015,3.38,2.35
4206,Country 1,product_4,39,10/26/2015,Channel 1,10/26/2015,25.97,33.14
4207,Country 1,product_4,39,10/26/2015,Channel 1,10/26/2015,11.47,12.03
4208,Country 1,product_4,39,10/26/2015,Channel 1,10/26/2015,7.98,9.49
4209,Country 1,product_3,99,10/26/2015,Channel 3,10/26/2015,37.04,49.96
4210,Country 1,product_1,89,10/25/2015,Channel 1,10/25/2015,89,29
4211,Country 1,product_1,89,10/25/2015,Channel 3,10/25/2015,48.3,9
4213,Country 1,product_1,89,10/25/2015,Channel 1,10/25/2015,69,79
4217,Country 1,product_4,39,10/26/2015,Channel 4,10/26/2015,27.3,16
4218,Country 1,product_4,39,10/25/2015,Channel 3,10/25/2015,31.56,26.48
4219,Country 1,product_1,89,10/25/2015,Channel 4,10/25/2015,89,9
4221,Country 2,product_1,89,10/26/2015,Channel 4,10/26/2015,44.5,49.26
4222,Country 2,product_1,89,10/26/2015,Channel 4,10/26/2015,59,55.31
4223,Country 2,product_1,89,10/26/2015,Channel 4,10/26/2015,59,63.4
4224,Country 2,product_1,89,10/26/2015,Channel 4,10/26/2015,59,87.37
4225,Country 2,product_1,89,10/27/2015,Channel 2,10/27/2015,44.5,42.85
4226,Country 2,product_1,89,10/27/2015,Channel 2,10/27/2015,44.5,22.39
4227,Country 2,product_1,89,10/27/2015,Channel 1,10/27/2015,89,87.89
4228,Country 2,product_1,89,10/27/2015,Channel 1,10/27/2015,89,95.88
4229,Country 2,product_1,89,10/26/2015,Channel 1,10/26/2015,32.51,19.56
4230,Country 2,product_1,89,10/26/2015,Channel 1,10/26/2015,26.52,31.62
4231,Country 2,product_1,89,10/26/2015,Channel 3,10/26/2015,36.99,37.17
4232,Country 2,product_1,89,10/26/2015,Channel 4,10/26/2015,77.79,91.65
4233,Country 2,product_1,89,10/26/2015,Channel 4,10/26/2015,45.31,48.14
4234,Country 1,product_1,89,10/27/2015,Channel 3,10/27/2015,89,32.8
4235,Country 1,product_4,39,10/26/2015,Channel 3,10/26/2015,19.39,13.36
4243,Country 1,product_4,39,10/27/2015,Channel 1,10/27/2015,39,44.43
4249,Country 1,product_3,99,10/26/2015,Channel 1,10/26/2015,69.3,13.5
4250,Country 1,product_4,39,10/26/2015,Channel 3,10/26/2015,23.07,13.71
4251,Country 1,product_4,39,10/26/2015,Channel 3,10/26/2015,29.78,26.93
4252,Country 1,product_4,39,10/26/2015,Channel 3,10/26/2015,39,11
4253,Country 1,product_4,39,10/26/2015,Channel 3,10/26/2015,20.93,13.16
4254,Country 1,product_1,89,10/26/2015,Channel 3,10/26/2015,22.63,18.72
4255,Country 1,product_4,39,10/26/2015,Channel 3,10/26/2015,11.68,11.31
4256,Country 1,product_4,39,10/26/2015,Channel 3,10/26/2015,10.52,6.13
4257,Country 1,product_4,39,10/26/2015,Channel 3,10/26/2015,23.35,25.78
4258,Country 1,product_4,39,10/26/2015,Channel 3,10/26/2015,39,9
4259,Country 1,product_4,39,10/26/2015,Channel 3,10/26/2015,14.24,10.8
4260,Country 1,product_4,39,10/26/2015,Channel 3,10/26/2015,39,36
4261,Country 1,product_1,89,10/26/2015,Channel 3,10/26/2015,87.99,84.39
4262,Country 2,product_1,89,10/27/2015,Channel 3,10/27/2015,44.5,61.12
4263,Country 2,product_1,89,10/27/2015,Channel 3,10/27/2015,44.5,47.31
4264,Country 2,product_1,89,10/27/2015,Channel 4,10/27/2015,59,30.16
4265,Country 2,product_1,89,10/27/2015,Channel 3,10/27/2015,28.44,29.87
4266,Country 2,product_1,89,10/27/2015,Channel 3,10/27/2015,50.72,52.19
4267,Country 2,product_1,89,10/27/2015,Channel 4,10/27/2015,79.47,47.56
4268,Country 2,product_1,89,10/27/2015,Channel 4,10/27/2015,63.81,80.28
4270,Country 1,product_4,39,10/27/2015,Channel 1,10/27/2015,39,8
4271,Country 1,product_4,39,10/27/2015,Channel 1,10/27/2015,39,8
4273,Country 1,product_1,89,10/27/2015,Channel 1,10/27/2015,29.68,32.85
4276,Country 2,product_1,89,10/29/2015,Channel 4,10/29/2015,89,66.48
4277,Country 2,product_1,89,10/28/2015,Channel 1,10/28/2015,44.5,47.73
4278,Country 2,product_1,89,10/29/2015,Channel 1,10/29/2015,67.55,38.88
4279,Country 2,product_1,89,10/28/2015,Channel 1,10/28/2015,5.18,7.07
4280,Country 2,product_1,89,10/28/2015,Channel 2,10/28/2015,35.57,40.18
4281,Country 2,product_1,89,10/28/2015,Channel 3,10/28/2015,32.49,29.25
4282,Country 2,product_1,89,10/28/2015,Channel 4,10/28/2015,1.19,0.78
4283,Country 1,product_4,39,10/29/2015,Channel 3,10/29/2015,39,14.8
4284,Country 1,product_4,39,10/28/2015,Channel 3,10/28/2015,27.3,17
4285,Country 1,product_4,39,10/28/2015,Channel 1,10/28/2015,39,9
4286,Country 1,product_4,39,10/28/2015,Channel 1,10/28/2015,39,9
4287,Country 1,product_1,89,10/28/2015,Channel 3,10/28/2015,48.3,86
4289,Country 1,product_1,89,10/29/2015,Channel 4,10/29/2015,51.75,18
4290,Country 1,product_1,89,10/29/2015,Channel 1,10/29/2015,69,65
4292,Country 1,product_1,89,10/28/2015,Channel 3,10/28/2015,10.27,8.46
4293,Country 2,product_1,89,10/29/2015,Channel 3,10/29/2015,44.5,22.28
4294,Country 2,product_1,89,10/29/2015,Channel 2,10/29/2015,62.3,86.08
4295,Country 2,product_1,89,10/29/2015,Channel 2,10/29/2015,62.3,83.49
4296,Country 2,product_1,89,10/29/2015,Channel 1,10/29/2015,38.66,46.45
4297,Country 2,product_1,89,10/29/2015,Channel 1,10/29/2015,46.97,30.67
4301,Country 1,product_4,39,10/29/2015,Channel 3,10/29/2015,12.83,16.11
4302,Country 1,product_1,89,10/30/2015,Channel 1,10/30/2015,69,12
4304,Country 1,product_3,99,10/30/2015,Channel 1,10/30/2015,91.71,117.43
4306,Country 1,product_1,89,10/29/2015,Channel 1,10/29/2015,6.12,5.13
4307,Country 1,product_1,89,10/29/2015,Channel 4,10/29/2015,73.13,45.91
4308,Country 2,product_1,89,10/30/2015,Channel 3,10/30/2015,44.5,58.03
4309,Country 2,product_1,89,10/30/2015,Channel 4,10/30/2015,59,35.67
4310,Country 2,product_1,89,10/30/2015,Channel 1,10/30/2015,80.28,49.22
4311,Country 2,product_1,89,10/30/2015,Channel 1,10/30/2015,50.52,55.04
4312,Country 2,product_1,89,10/30/2015,Channel 4,10/30/2015,49.13,45.57
4313,Country 2,product_1,89,10/30/2015,Channel 4,10/30/2015,74.27,66.7
4316,Country 1,product_1,89,10/30/2015,Channel 1,10/30/2015,89,62.5
4317,Country 1,product_1,89,10/30/2015,Channel 3,10/30/2015,30.92,37.7
4318,Country 1,product_1,89,12/3/2015,Channel 4,12/3/2015,69.3,75.79
